match_name,team_a,team_b,entry_index,raw_minute,minute,event_type,acting_team,base_weight,urgency,weight,text
Portugal_vs_DRCongo,Portugal,DRCongo,17,37',37.0,free_kick_won,Portugal,1,0.791,1.791,João Neves (Portugal) wins a free kick on the right wing.
Portugal_vs_DRCongo,Portugal,DRCongo,18,39',39.0,attempt_blocked,Portugal,3,0.494,4.482,Attempt blocked. Bruno Fernandes (Portugal) right footed shot from outside the box is blocked. Assisted by João Neves.
Portugal_vs_DRCongo,Portugal,DRCongo,19,41',41.0,foul,Portugal,1,0.0,1.0,Foul by João Cancelo (Portugal).
Portugal_vs_DRCongo,Portugal,DRCongo,20,41',41.0,free_kick_won,neutral,1,0.796,1.796,Arthur Masuaku (Congo DR) wins a free kick in the defensive half.
Portugal_vs_DRCongo,Portugal,DRCongo,21,43',43.0,handball,neutral,2,0.0,2.0,Handball by Yoane Wissa (Congo DR).
Portugal_vs_DRCongo,Portugal,DRCongo,22,45',45.0,added_time,neutral,0,0.0,0.0,Fourth official has announced 4 minutes of added time.
Portugal_vs_DRCongo,Portugal,DRCongo,23,45+1',46.0,free_kick_won,Portugal,1,0.796,1.796,João Cancelo (Portugal) wins a free kick in the defensive half.
Portugal_vs_DRCongo,Portugal,DRCongo,24,45+1',46.0,foul,neutral,1,0.0,1.0,Foul by Yoane Wissa (Congo DR).
Portugal_vs_DRCongo,Portugal,DRCongo,25,45+1',46.0,attempt_blocked,neutral,3,0.494,4.482,Attempt blocked. Samuel Moutoussamy (Congo DR) left footed shot from outside the box is blocked. Assisted by Chancel Mbemba.
Portugal_vs_DRCongo,Portugal,DRCongo,26,45+3',48.0,corner,neutral,2,0.0,2.0,"Corner, Congo DR. Conceded by Vitinha."
Portugal_vs_DRCongo,Portugal,DRCongo,27,45+3',48.0,attempt_blocked,neutral,3,0.494,4.482,Attempt blocked. Samuel Moutoussamy (Congo DR) left footed shot from outside the box is blocked. Assisted by Arthur Masuaku.
Portugal_vs_DRCongo,Portugal,DRCongo,28,45+4',49.0,corner,neutral,2,0.0,2.0,"Corner, Congo DR. Conceded by Bruno Fernandes."
Portugal_vs_DRCongo,Portugal,DRCongo,29,45+5',50.0,goal,Portugal,10,0.271,12.714,"Goal! Portugal 1, Congo DR 1. Yoane Wissa (Congo DR) header from very close range to the top left corner. Assisted by Arthur Masuaku with a cross following a corner."
Portugal_vs_DRCongo,Portugal,DRCongo,30,45+6',51.0,half_end,Portugal,0,0.0,0.0,"First Half ends, Portugal 1, Congo DR 1."
Portugal_vs_DRCongo,Portugal,DRCongo,31,45',45.0,substitution,Portugal,0,0.0,0.0,"Substitution, Portugal. Francisco Conceição replaces Bernardo Silva."
Portugal_vs_DRCongo,Portugal,DRCongo,32,45',45.0,kickoff,Portugal,0,0.0,0.0,"Second Half begins Portugal 1, Congo DR 1."
Portugal_vs_DRCongo,Portugal,DRCongo,33,46',46.0,free_kick_won,Portugal,1,0.612,1.612,Bruno Fernandes (Portugal) wins a free kick in the attacking half.
Portugal_vs_DRCongo,Portugal,DRCongo,34,49',49.0,foul,Portugal,1,0.0,1.0,Foul by Vitinha (Portugal).
Portugal_vs_DRCongo,Portugal,DRCongo,35,49',49.0,free_kick_won,neutral,1,0.796,1.796,Yoane Wissa (Congo DR) wins a free kick in the defensive half.
Portugal_vs_DRCongo,Portugal,DRCongo,36,50',50.0,offside,neutral,1,0.0,1.0,"Offside, Congo DR. Cédric Bakambu is caught offside."
Portugal_vs_DRCongo,Portugal,DRCongo,37,52',52.0,corner,Portugal,2,0.0,2.0,"Corner, Portugal. Conceded by Lionel Mpasi."
Portugal_vs_DRCongo,Portugal,DRCongo,38,55',55.0,corner,neutral,2,0.0,2.0,"Corner, Congo DR. Conceded by Renato Veiga."
Portugal_vs_DRCongo,Portugal,DRCongo,39,55',55.0,offside,Portugal,1,0.0,1.0,"Offside, Portugal. João Cancelo is caught offside."
Portugal_vs_DRCongo,Portugal,DRCongo,40,57',57.0,substitution,neutral,0,0.0,0.0,"Substitution, Congo DR. Noah Sadiki replaces Ngal'ayel Mukau."
Portugal_vs_DRCongo,Portugal,DRCongo,41,57',57.0,free_kick_won,Portugal,1,0.796,1.796,Bruno Fernandes (Portugal) wins a free kick in the defensive half.
Portugal_vs_DRCongo,Portugal,DRCongo,42,57',57.0,foul,neutral,1,0.0,1.0,Foul by Cédric Bakambu (Congo DR).
Portugal_vs_DRCongo,Portugal,DRCongo,43,58',58.0,free_kick_won,Portugal,1,0.796,1.796,Nuno Mendes (Portugal) wins a free kick in the defensive half.
Portugal_vs_DRCongo,Portugal,DRCongo,44,58',58.0,foul,neutral,1,0.0,1.0,Foul by Aaron Wan-Bissaka (Congo DR).
Portugal_vs_DRCongo,Portugal,DRCongo,45,60',60.0,corner,Portugal,2,0.0,2.0,"Corner, Portugal. Conceded by Steve Kapuadi."
Portugal_vs_DRCongo,Portugal,DRCongo,46,63',63.0,attempt_missed,neutral,3,0.45,4.349,"Attempt missed. Steve Kapuadi (Congo DR) header from the centre of the box is close, but misses to the right. Assisted by Cédric Bakambu with a headed pass."
Portugal_vs_DRCongo,Portugal,DRCongo,47,64',64.0,foul,Portugal,1,0.0,1.0,Foul by Bruno Fernandes (Portugal).
Portugal_vs_DRCongo,Portugal,DRCongo,48,64',64.0,free_kick_won,neutral,1,0.796,1.796,Edo Kayembe (Congo DR) wins a free kick in the defensive half.
Portugal_vs_DRCongo,Portugal,DRCongo,49,66',66.0,foul,neutral,1,0.0,1.0,Foul by Samuel Moutoussamy (Congo DR).
Portugal_vs_DRCongo,Portugal,DRCongo,50,67',67.0,free_kick_won,Portugal,1,0.791,1.791,Nuno Mendes (Portugal) wins a free kick on the left wing.
Portugal_vs_DRCongo,Portugal,DRCongo,51,67',67.0,foul,neutral,1,0.0,1.0,Foul by Edo Kayembe (Congo DR).
Portugal_vs_DRCongo,Portugal,DRCongo,52,69',69.0,drinks_break,neutral,0,0.318,0.0,Delay in match for a drinks break.
Portugal_vs_DRCongo,Portugal,DRCongo,53,71',71.0,substitution,Portugal,0,0.0,0.0,"Substitution, Portugal. Rafael Leão replaces Pedro Neto."
Portugal_vs_DRCongo,Portugal,DRCongo,54,71',71.0,delay_over,neutral,0,0.052,0.0,Delay over. They are ready to continue.
Portugal_vs_DRCongo,Portugal,DRCongo,55,72',72.0,substitution,Portugal,0,0.0,0.0,"Substitution, Portugal. Nélson Semedo replaces Nuno Mendes."
Portugal_vs_DRCongo,Portugal,DRCongo,56,74',74.0,substitution,neutral,0,0.0,0.0,"Substitution, Congo DR. Joris Kayembe replaces Arthur Masuaku."
Portugal_vs_DRCongo,Portugal,DRCongo,57,74',74.0,substitution,neutral,0,0.0,0.0,"Substitution, Congo DR. Charles Pickel replaces Edo Kayembe."
Portugal_vs_DRCongo,Portugal,DRCongo,58,74',74.0,attempt_missed,Portugal,3,0.45,4.349,"Attempt missed. Cristiano Ronaldo (Portugal) right footed shot from the centre of the box is close, but misses to the right. Assisted by Francisco Conceição."
Portugal_vs_DRCongo,Portugal,DRCongo,59,77',77.0,attempt_missed,neutral,3,0.296,3.888,Attempt missed. Cédric Bakambu (Congo DR) right footed shot from outside the box is too high. Assisted by Noah Sadiki following a fast break.
Portugal_vs_DRCongo,Portugal,DRCongo,60,77',77.0,corner,Portugal,2,0.0,2.0,"Corner, Portugal. Conceded by Samuel Moutoussamy."
Portugal_vs_DRCongo,Portugal,DRCongo,61,78',78.0,foul,Portugal,1,0.0,1.0,Foul by Renato Veiga (Portugal).
Portugal_vs_DRCongo,Portugal,DRCongo,62,78',78.0,free_kick_won,neutral,1,0.796,1.796,Cédric Bakambu (Congo DR) wins a free kick in the defensive half.
Portugal_vs_DRCongo,Portugal,DRCongo,63,78',78.0,attempt_blocked,Portugal,3,0.494,4.482,Attempt blocked. Francisco Conceição (Portugal) left footed shot from the right side of the box is blocked. Assisted by Rafael Leão with a cross.
Portugal_vs_DRCongo,Portugal,DRCongo,64,80',80.0,offside,Portugal,1,0.0,1.0,"Offside, Portugal. Francisco Conceição is caught offside."
Portugal_vs_DRCongo,Portugal,DRCongo,65,83',83.0,substitution,Portugal,0,0.0,0.0,"Substitution, Portugal. Gonçalo Ramos replaces Vitinha."
Portugal_vs_DRCongo,Portugal,DRCongo,66,83',83.0,foul,Portugal,1,0.0,1.0,Foul by Francisco Conceição (Portugal).
Portugal_vs_DRCongo,Portugal,DRCongo,67,83',83.0,free_kick_won,neutral,1,0.796,1.796,Joris Kayembe (Congo DR) wins a free kick in the defensive half.
Portugal_vs_DRCongo,Portugal,DRCongo,68,85',85.0,substitution,neutral,0,0.0,0.0,"Substitution, Congo DR. Simon Banza replaces Cédric Bakambu."
Portugal_vs_DRCongo,Portugal,DRCongo,69,85',85.0,substitution,neutral,0,0.0,0.0,"Substitution, Congo DR. Gédéon Kalulu replaces Aaron Wan-Bissaka."
Portugal_vs_DRCongo,Portugal,DRCongo,70,88',88.0,yellow_card,Portugal,3,0.542,4.627,Nélson Semedo (Portugal) is shown the yellow card for a bad foul.
Portugal_vs_DRCongo,Portugal,DRCongo,71,88',88.0,foul,Portugal,1,0.0,1.0,Foul by Nélson Semedo (Portugal).
Portugal_vs_DRCongo,Portugal,DRCongo,72,90',90.0,added_time,neutral,0,0.0,0.0,Fourth official has announced 5 minutes of added time.
Portugal_vs_DRCongo,Portugal,DRCongo,73,90',90.0,attempt_missed,Portugal,3,0.45,4.349,"Attempt missed. Bruno Fernandes (Portugal) left footed shot from outside the box is close, but misses to the right. Assisted by Tomás Araújo."
Portugal_vs_DRCongo,Portugal,DRCongo,74,90+2',92.0,yellow_card,Portugal,3,0.542,4.627,Tomás Araújo (Portugal) is shown the yellow card for a bad foul.
Portugal_vs_DRCongo,Portugal,DRCongo,75,90+2',92.0,foul,Portugal,1,0.0,1.0,Foul by Tomás Araújo (Portugal).
Portugal_vs_DRCongo,Portugal,DRCongo,76,90+2',92.0,free_kick_won,neutral,1,0.612,1.612,Yoane Wissa (Congo DR) wins a free kick in the attacking half.
Portugal_vs_DRCongo,Portugal,DRCongo,77,90+2',92.0,attempt_missed,Portugal,3,0.477,4.43,Attempt missed. Cristiano Ronaldo (Portugal) with an attempt from the centre of the box misses to the left. Assisted by Bruno Fernandes with a cross.
Portugal_vs_DRCongo,Portugal,DRCongo,78,90+4',94.0,corner,Portugal,2,0.0,2.0,"Corner, Portugal. Conceded by Joris Kayembe."
Portugal_vs_DRCongo,Portugal,DRCongo,79,90+5',95.0,half_end,Portugal,0,0.0,0.0,"Second Half ends, Portugal 1, Congo DR 1."
Portugal_vs_DRCongo,Portugal,DRCongo,80,,,half_end,Portugal,0,0.0,0.0,"Match ends, Portugal 1, Congo DR 1."
SaudiArabia_vs_Uruguay,SaudiArabia,Uruguay,0,,,pre_match,neutral,0,0.153,0.0,Lineups are announced and players are warming up.
SaudiArabia_vs_Uruguay,SaudiArabia,Uruguay,1,,,kickoff,neutral,0,0.0,0.0,First Half begins.
SaudiArabia_vs_Uruguay,SaudiArabia,Uruguay,2,5',5.0,attempt_blocked,Uruguay,3,0.494,4.482,Attempt blocked. Federico Viñas (Uruguay) header from the centre of the box is blocked. Assisted by Maxi Araújo with a cross.
SaudiArabia_vs_Uruguay,SaudiArabia,Uruguay,3,5',5.0,corner,Uruguay,2,0.0,2.0,"Corner, Uruguay. Conceded by Mohammed Abu Al Shamat."
SaudiArabia_vs_Uruguay,SaudiArabia,Uruguay,4,5',5.0,attempt_saved,Uruguay,4,0.681,6.723,Attempt saved. Maxi Araújo (Uruguay) left footed shot from outside the box is saved in the centre of the goal by Mohammed Al Owais (Saudi Arabia). Assisted by Matías Viña.
SaudiArabia_vs_Uruguay,SaudiArabia,Uruguay,5,7',7.0,foul,Uruguay,1,0.0,1.0,Foul by Guillermo Varela (Uruguay).
SaudiArabia_vs_Uruguay,SaudiArabia,Uruguay,6,18',18.0,attempt_missed,neutral,3,0.45,4.349,"Attempt missed. Salem Al Dawsari (Saudi Arabia) right footed shot from outside the box is close, but misses to the right."
SaudiArabia_vs_Uruguay,SaudiArabia,Uruguay,7,19',19.0,foul,neutral,1,0.0,1.0,Foul by Salem Al Dawsari (Saudi Arabia).
SaudiArabia_vs_Uruguay,SaudiArabia,Uruguay,8,20',20.0,free_kick_won,Uruguay,1,0.791,1.791,Matías Viña (Uruguay) wins a free kick on the left wing.
SaudiArabia_vs_Uruguay,SaudiArabia,Uruguay,9,21',21.0,attempt_missed,Uruguay,3,0.477,4.43,Attempt missed. Rodrigo Bentancur (Uruguay) header from the centre of the box misses to the right following a set piece situation.
SaudiArabia_vs_Uruguay,SaudiArabia,Uruguay,10,22',22.0,corner,neutral,2,0.0,2.0,"Corner, Saudi Arabia. Conceded by Matías Viña."
SaudiArabia_vs_Uruguay,SaudiArabia,Uruguay,11,28',28.0,free_kick_won,Uruguay,1,0.796,1.796,Sebastián Cáceres (Uruguay) wins a free kick in the defensive half.
SaudiArabia_vs_Uruguay,SaudiArabia,Uruguay,12,28',28.0,foul,neutral,1,0.0,1.0,Foul by Musab Al Juwayr (Saudi Arabia).
SaudiArabia_vs_Uruguay,SaudiArabia,Uruguay,13,30',30.0,foul,Uruguay,1,0.0,1.0,Foul by Maxi Araújo (Uruguay).
SaudiArabia_vs_Uruguay,SaudiArabia,Uruguay,14,30',30.0,free_kick_won,neutral,1,0.796,1.796,Saud Abdulhamid (Saudi Arabia) wins a free kick in the defensive half.
SaudiArabia_vs_Uruguay,SaudiArabia,Uruguay,15,31',31.0,foul,Uruguay,1,0.0,1.0,Foul by Federico Valverde (Uruguay).
SaudiArabia_vs_Uruguay,SaudiArabia,Uruguay,16,31',31.0,free_kick_won,neutral,1,0.796,1.796,Moteb Al Harbi (Saudi Arabia) wins a free kick in the defensive half.
SaudiArabia_vs_Uruguay,SaudiArabia,Uruguay,17,31',31.0,free_kick_won,Uruguay,1,0.796,1.796,Maxi Araújo (Uruguay) wins a free kick in the defensive half.
SaudiArabia_vs_Uruguay,SaudiArabia,Uruguay,18,31',31.0,foul,neutral,1,0.0,1.0,Foul by Saud Abdulhamid (Saudi Arabia).
SaudiArabia_vs_Uruguay,SaudiArabia,Uruguay,19,34',34.0,foul,Uruguay,1,0.0,1.0,Foul by Darwin Núñez (Uruguay).
SaudiArabia_vs_Uruguay,SaudiArabia,Uruguay,20,34',34.0,free_kick_won,neutral,1,0.796,1.796,Mohammed Al Owais (Saudi Arabia) wins a free kick in the defensive half.
SaudiArabia_vs_Uruguay,SaudiArabia,Uruguay,21,36',36.0,foul,Uruguay,1,0.0,1.0,Foul by Rodrigo Bentancur (Uruguay).
SaudiArabia_vs_Uruguay,SaudiArabia,Uruguay,22,36',36.0,free_kick_won,neutral,1,0.612,1.612,Moteb Al Harbi (Saudi Arabia) wins a free kick in the attacking half.
SaudiArabia_vs_Uruguay,SaudiArabia,Uruguay,23,38',38.0,corner,neutral,2,0.0,2.0,"Corner, Saudi Arabia. Conceded by Fernando Muslera."
SaudiArabia_vs_Uruguay,SaudiArabia,Uruguay,24,38',38.0,attempt_saved,Uruguay,4,0.751,7.002,Attempt saved. Abdulelah Al Amri (Saudi Arabia) right footed shot from the centre of the box is saved in the top centre of the goal by Fernando Muslera (Uruguay).
SaudiArabia_vs_Uruguay,SaudiArabia,Uruguay,25,39',39.0,attempt_missed,neutral,3,0.477,4.43,Attempt missed. Abdullah Al Khaibari (Saudi Arabia) right footed shot from outside the box misses to the right.
SaudiArabia_vs_Uruguay,SaudiArabia,Uruguay,26,40',40.0,attempt_saved,Uruguay,4,0.681,6.723,Attempt saved. Mohamed Kanno (Saudi Arabia) header from the centre of the box is saved in the centre of the goal by Fernando Muslera (Uruguay). Assisted by Musab Al Juwayr with a cross.
SaudiArabia_vs_Uruguay,SaudiArabia,Uruguay,27,40',40.0,corner,neutral,2,0.0,2.0,"Corner, Saudi Arabia. Conceded by Manuel Ugarte."
SaudiArabia_vs_Uruguay,SaudiArabia,Uruguay,28,41',41.0,goal,Uruguay,10,0.0,10.0,"Goal! Saudi Arabia 1, Uruguay 0. Abdulelah Al Amri (Saudi Arabia) right footed shot from very close range to the centre of the goal following a corner."
SaudiArabia_vs_Uruguay,SaudiArabia,Uruguay,29,44',44.0,yellow_card,neutral,3,0.542,4.627,Abdulelah Al Amri (Saudi Arabia) is shown the yellow card for a bad foul.
SaudiArabia_vs_Uruguay,SaudiArabia,Uruguay,30,44',44.0,free_kick_won,Uruguay,1,0.612,1.612,Maxi Araújo (Uruguay) wins a free kick in the attacking half.
SaudiArabia_vs_Uruguay,SaudiArabia,Uruguay,31,44',44.0,foul,neutral,1,0.0,1.0,Foul by Abdulelah Al Amri (Saudi Arabia).
SaudiArabia_vs_Uruguay,SaudiArabia,Uruguay,32,45',45.0,attempt_saved,Uruguay,4,0.751,7.002,Attempt saved. Federico Viñas (Uruguay) header from the centre of the box is saved in the top left corner by Mohammed Al Owais (Saudi Arabia). Assisted by Maxi Araújo with a cross.
SaudiArabia_vs_Uruguay,SaudiArabia,Uruguay,33,45+1',46.0,added_time,neutral,0,0.0,0.0,Fourth official has announced 4 minutes of added time.
SaudiArabia_vs_Uruguay,SaudiArabia,Uruguay,34,45+1',46.0,attempt_missed,Uruguay,3,0.477,4.43,Attempt missed. Darwin Núñez (Uruguay) header from the left side of the six yard box misses to the right. Assisted by Maxi Araújo with a cross following a corner.
SaudiArabia_vs_Uruguay,SaudiArabia,Uruguay,35,45+4',49.0,offside,Uruguay,1,0.0,1.0,"Offside, Uruguay. Matías Viña is caught offside."
SaudiArabia_vs_Uruguay,SaudiArabia,Uruguay,36,45+5',50.0,half_end,Uruguay,0,0.0,0.0,"First Half ends, Saudi Arabia 1, Uruguay 0."
SaudiArabia_vs_Uruguay,SaudiArabia,Uruguay,37,45',45.0,kickoff,Uruguay,0,0.0,0.0,"Second Half begins Saudi Arabia 1, Uruguay 0."
SaudiArabia_vs_Uruguay,SaudiArabia,Uruguay,38,45',45.0,substitution,Uruguay,0,0.0,0.0,"Substitution, Uruguay. Agustín Canobbio replaces Darwin Núñez."
SaudiArabia_vs_Uruguay,SaudiArabia,Uruguay,39,45',45.0,substitution,Uruguay,0,0.0,0.0,"Substitution, Uruguay. Juan Manuel Sanabria replaces Matías Viña."
SaudiArabia_vs_Uruguay,SaudiArabia,Uruguay,40,46',46.0,attempt_saved,Uruguay,4,0.681,6.723,Attempt saved. Federico Viñas (Uruguay) header from the centre of the box is saved in the bottom left corner by Mohammed Al Owais (Saudi Arabia). Assisted by Guillermo Varela with a cross.
SaudiArabia_vs_Uruguay,SaudiArabia,Uruguay,41,47',47.0,offside,Uruguay,1,0.0,1.0,"Offside, Uruguay. Maxi Araújo is caught offside."
SaudiArabia_vs_Uruguay,SaudiArabia,Uruguay,42,50',50.0,attempt_missed,Uruguay,3,0.45,4.349,"Attempt missed. Federico Viñas (Uruguay) header from the centre of the box is close, but misses to the left. Assisted by Maxi Araújo with a cross following a corner."
SaudiArabia_vs_Uruguay,SaudiArabia,Uruguay,43,52',52.0,offside,Uruguay,1,0.0,1.0,"Offside, Uruguay. Federico Viñas is caught offside."
SaudiArabia_vs_Uruguay,SaudiArabia,Uruguay,44,53',53.0,attempt_blocked,Uruguay,3,0.494,4.482,Attempt blocked. Mathías Olivera (Uruguay) header from the centre of the box is blocked. Assisted by Maxi Araújo with a cross.
SaudiArabia_vs_Uruguay,SaudiArabia,Uruguay,45,54',54.0,attempt_missed,Uruguay,3,0.45,4.349,"Attempt missed. Manuel Ugarte (Uruguay) right footed shot from outside the box is close, but misses to the left following a corner."
SaudiArabia_vs_Uruguay,SaudiArabia,Uruguay,46,59',59.0,attempt_missed,Uruguay,3,0.296,3.888,Attempt missed. Agustín Canobbio (Uruguay) with an attempt from the centre of the box is high and wide to the right. Assisted by Guillermo Varela with a cross.
SaudiArabia_vs_Uruguay,SaudiArabia,Uruguay,47,60',60.0,attempt_missed,Uruguay,3,0.477,4.43,Attempt missed. Juan Manuel Sanabria (Uruguay) left footed shot from the left side of the box misses to the left.
SaudiArabia_vs_Uruguay,SaudiArabia,Uruguay,48,60',60.0,attempt_saved,Uruguay,4,0.681,6.723,Attempt saved. Manuel Ugarte (Uruguay) right footed shot from outside the box is saved in the bottom left corner by Mohammed Al Owais (Saudi Arabia). Assisted by Rodrigo Bentancur.
SaudiArabia_vs_Uruguay,SaudiArabia,Uruguay,49,61',61.0,injury_delay,neutral,0,0.625,0.0,Delay in match because of an injury Mohammed Al Owais (Saudi Arabia).
SaudiArabia_vs_Uruguay,SaudiArabia,Uruguay,50,63',63.0,substitution,neutral,0,0.0,0.0,"Substitution, Saudi Arabia. Nasser Al Dawsari replaces Musab Al Juwayr."
SaudiArabia_vs_Uruguay,SaudiArabia,Uruguay,51,66',66.0,free_kick_won,Uruguay,1,0.791,1.791,Maxi Araújo (Uruguay) wins a free kick on the left wing.
SaudiArabia_vs_Uruguay,SaudiArabia,Uruguay,52,67',67.0,attempt_blocked,Uruguay,3,0.494,4.482,Attempt blocked. Guillermo Varela (Uruguay) right footed shot from outside the box is blocked.
SaudiArabia_vs_Uruguay,SaudiArabia,Uruguay,53,67',67.0,attempt_saved,Uruguay,4,0.599,6.398,Attempt saved. Federico Valverde (Uruguay) right footed shot from a difficult angle and long range on the left is saved in the top left corner by Mohammed Al Owais (Saudi Arabia).
SaudiArabia_vs_Uruguay,SaudiArabia,Uruguay,54,69',69.0,drinks_break,neutral,0,0.318,0.0,Delay in match for a drinks break.
SaudiArabia_vs_Uruguay,SaudiArabia,Uruguay,55,72',72.0,free_kick_won,Uruguay,1,0.796,1.796,Agustín Canobbio (Uruguay) wins a free kick in the defensive half.
SaudiArabia_vs_Uruguay,SaudiArabia,Uruguay,56,72',72.0,substitution,Uruguay,0,0.0,0.0,"Substitution, Uruguay. Nicolás de la Cruz replaces Manuel Ugarte."
SaudiArabia_vs_Uruguay,SaudiArabia,Uruguay,57,72',72.0,delay_over,neutral,0,0.052,0.0,Delay over. They are ready to continue.
SaudiArabia_vs_Uruguay,SaudiArabia,Uruguay,58,73',73.0,corner,Uruguay,2,0.0,2.0,"Corner, Uruguay. Conceded by Feras Al Brikan."
SaudiArabia_vs_Uruguay,SaudiArabia,Uruguay,59,73',73.0,corner,Uruguay,2,0.0,2.0,"Corner, Uruguay. Conceded by Moteb Al Harbi."
SaudiArabia_vs_Uruguay,SaudiArabia,Uruguay,60,74',74.0,foul,Uruguay,1,0.0,1.0,Foul by Sebastián Cáceres (Uruguay).
SaudiArabia_vs_Uruguay,SaudiArabia,Uruguay,61,74',74.0,free_kick_won,neutral,1,0.612,1.612,Feras Al Brikan (Saudi Arabia) wins a free kick in the attacking half.
SaudiArabia_vs_Uruguay,SaudiArabia,Uruguay,62,76',76.0,free_kick_won,Uruguay,1,0.796,1.796,Nicolás de la Cruz (Uruguay) wins a free kick in the defensive half.
SaudiArabia_vs_Uruguay,SaudiArabia,Uruguay,63,76',76.0,foul,neutral,1,0.0,1.0,Foul by Mohammed Abu Al Shamat (Saudi Arabia).
SaudiArabia_vs_Uruguay,SaudiArabia,Uruguay,64,79',79.0,attempt_blocked,Uruguay,3,0.494,4.482,Attempt blocked. Nicolás de la Cruz (Uruguay) left footed shot from outside the box is blocked. Assisted by Rodrigo Bentancur.
SaudiArabia_vs_Uruguay,SaudiArabia,Uruguay,65,80',80.0,goal,Uruguay,10,0.0,10.0,"Goal! Saudi Arabia 1, Uruguay 1. Maxi Araújo (Uruguay) left footed shot from the left side of the six yard box to the bottom left corner."
SaudiArabia_vs_Uruguay,SaudiArabia,Uruguay,66,80',80.0,attempt_saved,Uruguay,4,0.681,6.723,Attempt saved. Federico Viñas (Uruguay) header from the centre of the box is saved in the bottom left corner by Mohammed Al Owais (Saudi Arabia). Assisted by Mathías Olivera with a cross.
SaudiArabia_vs_Uruguay,SaudiArabia,Uruguay,67,81',81.0,substitution,neutral,0,0.0,0.0,"Substitution, Saudi Arabia. Nawaf Bu Washl replaces Mohammed Abu Al Shamat."
SaudiArabia_vs_Uruguay,SaudiArabia,Uruguay,68,81',81.0,substitution,Uruguay,0,0.0,0.0,"Substitution, Uruguay. Brian Rodríguez replaces Maxi Araújo."
SaudiArabia_vs_Uruguay,SaudiArabia,Uruguay,69,82',82.0,corner,Uruguay,2,0.0,2.0,"Corner, Uruguay. Conceded by Mohamed Kanno."
SaudiArabia_vs_Uruguay,SaudiArabia,Uruguay,70,82',82.0,attempt_blocked,Uruguay,3,0.494,4.482,Attempt blocked. Juan Manuel Sanabria (Uruguay) left footed shot from outside the box is blocked. Assisted by Mathías Olivera.
SaudiArabia_vs_Uruguay,SaudiArabia,Uruguay,71,83',83.0,attempt_missed,Uruguay,3,0.45,4.349,"Attempt missed. Brian Rodríguez (Uruguay) right footed shot from outside the box is close, but misses to the right. Assisted by Nicolás de la Cruz."
SaudiArabia_vs_Uruguay,SaudiArabia,Uruguay,72,83',83.0,attempt_missed,Uruguay,3,0.296,3.888,Attempt missed. Sebastián Cáceres (Uruguay) header from the centre of the box is just a bit too high. Assisted by Nicolás de la Cruz with a cross following a corner.
SaudiArabia_vs_Uruguay,SaudiArabia,Uruguay,73,85',85.0,free_kick_won,Uruguay,1,0.796,1.796,Rodrigo Bentancur (Uruguay) wins a free kick in the defensive half.
SaudiArabia_vs_Uruguay,SaudiArabia,Uruguay,74,85',85.0,foul,neutral,1,0.0,1.0,Foul by Nasser Al Dawsari (Saudi Arabia).
SaudiArabia_vs_Uruguay,SaudiArabia,Uruguay,75,87',87.0,attempt_missed,neutral,3,0.296,3.888,Attempt missed. Saud Abdulhamid (Saudi Arabia) right footed shot from the right side of the box is too high.
SaudiArabia_vs_Uruguay,SaudiArabia,Uruguay,76,87',87.0,attempt_blocked,neutral,3,0.494,4.482,Attempt blocked. Mohamed Kanno (Saudi Arabia) right footed shot from outside the box is blocked.
SaudiArabia_vs_Uruguay,SaudiArabia,Uruguay,77,88',88.0,offside,Uruguay,1,0.0,1.0,"Offside, Uruguay. Juan Manuel Sanabria is caught offside."
SaudiArabia_vs_Uruguay,SaudiArabia,Uruguay,78,90',90.0,added_time,neutral,0,0.0,0.0,Fourth official has announced 7 minutes of added time.
SaudiArabia_vs_Uruguay,SaudiArabia,Uruguay,79,90',90.0,substitution,Uruguay,0,0.0,0.0,"Substitution, Uruguay. Rodrigo Aguirre replaces Federico Viñas."
SaudiArabia_vs_Uruguay,SaudiArabia,Uruguay,80,90+1',91.0,attempt_saved,Uruguay,4,0.681,6.723,Attempt saved. Nicolás de la Cruz (Uruguay) left footed shot from the centre of the box is saved in the centre of the goal by Mohammed Al Owais (Saudi Arabia). Assisted by Juan Manuel Sanabria.
SaudiArabia_vs_Uruguay,SaudiArabia,Uruguay,81,90+1',91.0,free_kick_won,Uruguay,1,0.796,1.796,Brian Rodríguez (Uruguay) wins a free kick in the defensive half.
SaudiArabia_vs_Uruguay,SaudiArabia,Uruguay,82,90+1',91.0,foul,neutral,1,0.0,1.0,Foul by Nawaf Bu Washl (Saudi Arabia).
SaudiArabia_vs_Uruguay,SaudiArabia,Uruguay,83,90+2',92.0,corner,Uruguay,2,0.0,2.0,"Corner, Uruguay. Conceded by Saud Abdulhamid."
SaudiArabia_vs_Uruguay,SaudiArabia,Uruguay,84,90+3',93.0,attempt_missed,Uruguay,3,0.45,4.349,"Attempt missed. Sebastián Cáceres (Uruguay) header from the centre of the box is close, but misses to the right. Assisted by Nicolás de la Cruz with a cross following a corner."
SaudiArabia_vs_Uruguay,SaudiArabia,Uruguay,85,90+3',93.0,attempt_saved,Uruguay,4,0.681,6.723,Attempt saved. Federico Valverde (Uruguay) right footed shot from outside the box is saved in the bottom right corner by Mohammed Al Owais (Saudi Arabia). Assisted by Brian Rodríguez.
